"","prolific_participant_id","story_count","probe","probe_type","line","line_text","count_Question_board","Dimension","Foreshadow","Shift","Post_Topic","response","correct","response_time","age","Sex","First.Language","English.speaking.Monolingual","Current.Country.of.Residence"
"11038","5ea08420e3a6370448515037",NA,"n","n",1,"Caitlin was typing furiously on her laptop.",NA,"","","","","space",1,3218,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11039","5ea08420e3a6370448515037",NA,"n","n",2,"The deadline for her paper was three hours away.",NA,"","","","","space",1,3127,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11040","5ea08420e3a6370448515037",NA,"n","n",3,"But now the words were finally starting to flow.",NA,"","","","","space",1,3252,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11041","5ea08420e3a6370448515037",NA,"n","s",4,"She noticed with some annoyance that she was over the page limit.",NA,"","","","","space",1,3657,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11042","5ea08420e3a6370448515037",NA,"n","s",5,"She became very irritated.",NA,"","","","","space",1,872,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11043","5ea08420e3a6370448515037",NA,"y","f",0,"TYPING",NA,"","","","","f",1,3189,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11044","5ea08420e3a6370448515037",NA,"n","n",6,"She was going to have to cut material to be under <br/>the limit  for the paper.",NA,"","","","","space",1,3926,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11045","5ea08420e3a6370448515037",NA,"y","f",0,"KICKING",NA,"","","","","j",1,1958,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11046","5ea08420e3a6370448515037",NA,"y","q",0,"Is this true?<br/>The deadline was four hours away.",NA,"","","","","j",1,2821,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11047","5ea08420e3a6370448515037",1,"n","n",1,"Linda was working on a new design for a company logo on her laptop.",NA,"Goal","y","y","","space",1,3828,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11048","5ea08420e3a6370448515037",1,"y","f",0,"DRAWING",NA,"Goal","y","y","","j",1,2212,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11049","5ea08420e3a6370448515037",1,"n","n",2,"She was trying to find the perfect color for the text.",NA,"Goal","y","y","","space",1,3327,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11050","5ea08420e3a6370448515037",1,"n","n",3,"The software had almost too many choices.",NA,"Goal","y","y","","space",1,2803,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11051","5ea08420e3a6370448515037",1,"n","s",4,"She noticed her battery was getting low.",NA,"Goal","y","y","","space",1,1547,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11052","5ea08420e3a6370448515037",1,"n","s",5,"Linda decided to find an outlet.",NA,"Goal","y","y","","space",1,1748,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11053","5ea08420e3a6370448515037",1,"y","v",0,"TRYING",NA,"Goal","y","y","","j",0,4652,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11054","5ea08420e3a6370448515037",1,"n","n",6,"Her work should be saved automatically.",NA,"Goal","y","y","","space",1,3363,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11055","5ea08420e3a6370448515037",1,"n","n",7,"But she wasn¡¦t going to take any chances.",NA,"Goal","y","y","","space",1,1640,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11056","5ea08420e3a6370448515037",1,"y","q",0,"Is this true?<br/>Linda was trying to choose a font.",NA,"Goal","y","y","","f",0,4784,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11057","5ea08420e3a6370448515037",2,"n","n",1,"Mitch was going to the gym for the first time.",NA,"Temporal","n","y","","space",1,2020,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11058","5ea08420e3a6370448515037",2,"n","n",2,"It was tough learning all of the new exercises.",NA,"Temporal","n","y","","space",1,3925,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11059","5ea08420e3a6370448515037",2,"n","n",3,"But he wanted to get back in shape.",NA,"Temporal","n","y","","space",1,1823,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11060","5ea08420e3a6370448515037",2,"n","n",4,"He had received some sessions with a trainer as a birthday gift.",NA,"Temporal","n","y","","space",1,3280,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11061","5ea08420e3a6370448515037",2,"n","n",5,"Mitch had purchased new shoes for the occasion.",NA,"Temporal","n","y","","space",1,2042,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11062","5ea08420e3a6370448515037",2,"n","s",6,"The gym was extremely hot and smelled of sweat.",NA,"Temporal","n","y","","space",1,1795,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11063","5ea08420e3a6370448515037",2,"n","s",7,"Four months later, he was impressed with the results.",NA,"Temporal","n","y","","space",1,2795,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11064","5ea08420e3a6370448515037",2,"y","v",0,"LEARNING",NA,"Temporal","n","y","","j",0,2170,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11065","5ea08420e3a6370448515037",2,"n","n",8,"The gym also offered classes about nutrition.",NA,"Temporal","n","y","","space",1,3511,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11066","5ea08420e3a6370448515037",2,"y","q",0,"Is this true?<br/>Mitch won the sessions with the trainer in a raffle.",NA,"Temporal","n","y","","j",1,3755,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11067","5ea08420e3a6370448515037",3,"n","n",1,"Jose strolled through the market putting various items in his basket.",NA,"Spatial","n","y","","space",1,3897,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11068","5ea08420e3a6370448515037",3,"n","n",2,"He was picking out items for a nice meal that evening.",NA,"Spatial","n","y","","space",1,2527,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11069","5ea08420e3a6370448515037",3,"n","n",3,"He smiled as he picked up some particularly good looking strawberries.",NA,"Spatial","n","y","","space",1,3438,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11070","5ea08420e3a6370448515037",3,"n","n",4,"They would go nicely with dessert.",NA,"Spatial","n","y","","space",1,1748,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11071","5ea08420e3a6370448515037",3,"n","s",5,"Jose remembered that he needed to stop by the dairy case to <br/>get his favorite cheddar.",NA,"Spatial","n","y","","space",1,4360,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11072","5ea08420e3a6370448515037",3,"n","s",6,"He quickly browsed through the market¡¦s small selection of white wines.",NA,"Spatial","n","y","","space",1,3272,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11073","5ea08420e3a6370448515037",3,"y","v",0,"PICKING",NA,"Spatial","n","y","","j",0,2044,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11074","5ea08420e3a6370448515037",3,"n","s",7,"Jose didn¡¦t really care for it, so he just bought the Shiraz.",NA,"Spatial","n","y","","space",1,3662,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11075","5ea08420e3a6370448515037",3,"y","q",0,"Is this true?<br/>Jose picked up raspberries for dessert.",NA,"Spatial","n","y","","j",1,3074,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11076","5ea08420e3a6370448515037",4,"n","n",1,"Roger sat down to watch the basketball game.",NA,"Filler","f","f","","space",1,3607,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11077","5ea08420e3a6370448515037",4,"n","n",2,"He had been waiting all week for this matchup.",NA,"Filler","f","f","","space",1,2831,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11078","5ea08420e3a6370448515037",4,"n","n",3,"His alma mater was playing one of their chief rivals.",NA,"Filler","f","f","","space",1,3643,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11079","5ea08420e3a6370448515037",4,"n","n",4,"Soon the room was filled with the sounds of squeaking <br/>shoes and the buzzer.",NA,"Filler","f","f","","space",1,3628,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11080","5ea08420e3a6370448515037",4,"n","n",5,"Roger snacked on some pretzels and yelled at the tv.",NA,"Filler","f","f","","space",1,4037,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11081","5ea08420e3a6370448515037",4,"y","f",0,"CURSING",NA,"Filler","f","f","","j",1,2608,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11082","5ea08420e3a6370448515037",4,"n","n",6,"It seemed like the refs were working for the other team.",NA,"Filler","f","f","","space",1,3427,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11083","5ea08420e3a6370448515037",4,"n","n",7,"Eventually, the good guys took the lead and held on to win.",NA,"Filler","f","f","","space",1,4177,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11084","5ea08420e3a6370448515037",4,"y","f",0,"DRIBBLING",NA,"Filler","f","f","","j",1,1731,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11085","5ea08420e3a6370448515037",4,"y","q",0,"Is this true?<br/>Roger snacked on pretzels.",NA,"Filler","f","f","","f",1,4867,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11086","5ea08420e3a6370448515037",5,"n","n",1,"George was eating dinner with his wife, Lucille.",NA,"Entity","n","y","","space",1,2685,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11087","5ea08420e3a6370448515037",5,"y","f",0,"COMPLAINING",NA,"Entity","n","y","","j",1,4500,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11088","5ea08420e3a6370448515037",5,"n","n",2,"They sat in silence picking at their food.",NA,"Entity","n","y","","space",1,2443,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11089","5ea08420e3a6370448515037",5,"n","n",3,"Things had been tense between them lately.",NA,"Entity","n","y","","space",1,2660,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11090","5ea08420e3a6370448515037",5,"n","s",4,"This was thanks, in no small part, to the family¡¦s <br/> financial troubles.",NA,"Entity","n","y","","space",1,6476,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11091","5ea08420e3a6370448515037",5,"n","s",5,"The telephone rang, but they chose to ignore it.",NA,"Entity","n","y","","space",1,1964,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11092","5ea08420e3a6370448515037",5,"y","v",0,"PICKING",NA,"Entity","n","y","","j",0,1998,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11093","5ea08420e3a6370448515037",5,"n","s",6,"He had probably timed his arrival in hopes of a free meal.",NA,"Entity","n","y","","space",1,3220,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11094","5ea08420e3a6370448515037",5,"n","n",7,"It was going to be a long dinner.",NA,"Entity","n","y","","space",1,1120,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11095","5ea08420e3a6370448515037",5,"y","q",0,"Is this true?<br/>Things had been tense between George and Lucille.",NA,"Entity","n","y","","f",1,4245,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11096","5ea08420e3a6370448515037",6,"n","n",1,"Nicole was busy answering the phone and transferring calls.",NA,"Goal","y","y","","space",1,3076,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11097","5ea08420e3a6370448515037",6,"n","n",2,"It had been non-stop since she¡¦d arrived at nine this morning.",NA,"Goal","y","y","","space",1,4246,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11098","5ea08420e3a6370448515037",6,"n","n",3,"All she wanted to do was take a break and get some coffee.",NA,"Goal","y","y","","space",1,2416,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11099","5ea08420e3a6370448515037",6,"n","s",4,"She realized that she hadn¡¦t eaten breakfast that morning.",NA,"Goal","y","y","","space",1,2220,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11100","5ea08420e3a6370448515037",6,"n","s",5,"She decided to get a snack from the vending machine.",NA,"Goal","y","y","","space",1,1741,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11101","5ea08420e3a6370448515037",6,"y","v",0,"ANSWERING",NA,"Goal","y","y","","j",0,3874,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11102","5ea08420e3a6370448515037",6,"n","n",6,"Hopefully the afternoon wouldn¡¦t be as busy.",NA,"Goal","y","y","","space",1,3487,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11103","5ea08420e3a6370448515037",6,"y","f",0,"QUITTING",NA,"Goal","y","y","","j",1,1854,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11104","5ea08420e3a6370448515037",6,"y","q",0,"Is this true?<br/>Nicole arrived at eight that morning.",NA,"Goal","y","y","","j",1,3273,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11105","5ea08420e3a6370448515037",7,"n","n",1,"Byron walked out of the salty air into the relative cool of the bridge.",NA,"Filler","f","f","","space",1,7615,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11106","5ea08420e3a6370448515037",7,"n","n",2,"It had been two months since he¡¦d been on the yacht.",NA,"Filler","f","f","","space",1,3049,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11107","5ea08420e3a6370448515037",7,"n","n",3,"He couldn¡¦t have asked for a better day than today.",NA,"Filler","f","f","","space",1,2031,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11108","5ea08420e3a6370448515037",7,"n","n",4,"The skies were clear, and the water was calm and smooth.",NA,"Filler","f","f","","space",1,2223,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11109","5ea08420e3a6370448515037",7,"y","f",0,"NAVIGATING",NA,"Filler","f","f","","j",1,1762,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11110","5ea08420e3a6370448515037",7,"n","n",5,"He looked again at the map to plot his course",NA,"Filler","f","f","","space",1,3243,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11111","5ea08420e3a6370448515037",7,"y","f",0,"SAILING",NA,"Filler","f","f","","j",1,2460,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
"11112","5ea08420e3a6370448515037",7,"n","n",6,"He found a route that would take the better part of a day to navigate.",NA,"Filler","f","f","","space",1,4605,22,"Male","Urdu","I know 2 or more languages in addition to English","Korea"
